Time,Source,Source Port,Destination,Destination Port,Protocol,Length,repeats,Event,Seq,Ack,Win,Len,MSS
9.080007031826725,COMPUTER_IP,CAM_TO_DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,DNS,1467,3,ICMP_Redirect,421673.0,1570.0,33580.0,0.0,
11.661014069524564,CAMERA_IP,DOM_PORT,GATEWAY_IP,DOM_PORT,TCP,116,1,ICMP_TTL,599.0,1570.0,65535.0,1413.0,
8.753764058798593,CAMERA_IP,DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,1,TLS_Server_Key_Exchange,1804.0,,33580.0,0.0,
8.194357717311892,CAMERA_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_Uncaptured,1804.0,1804.0,,,
9.850838619321989,DOMAIN_IP,DOM_PORT,CAMERA_IP,DOM_PORT,TCP,88,12,ICMP_Redirect,599.0,599.0,26883.0,0.0,
2.132121855318966,DOMAIN_IP,GATEWAY_PORT,CAMERA_IP,DOM_PORT,TCP,60,2,ICMP_TTL,,,,,
12.144007517850032,DOMAIN_IP,GATEWAY_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TLSv1.2,1467,4,ICMP_Redirect,1804.0,221027.0,32120.0,1413.0,
10.461310609121425,CAMERA_IP,DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,8,TLS_Server_Hello_Done,,332654.0,,1413.0,
9.493713723409005,COMPUTER_IP,DOM_PORT,CAMERA_IP,DOM_PORT,TCP,60,4,TLS_Client_Key_Exchange,253.0,,65535.0,,
7.675930339113923,DOMAIN_IP,CAM_TO_DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,TCP,60,10,ICMP_TTL,599.0,1804.0,33580.0,,
7.409898449893349,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,590,11,ICMP_Redirect,1804.0,1804.0,33580.0,1237.0,
6.437869461591901,DOMAIN_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,DNS,1467,8,ICMP_TTL,38750.0,,,0.0,
9.35735680623714,DOMAIN_IP,GATEWAY_PORT,DOMAIN_IP,DOM_PORT,TCP,54,3,ICMP_Redirect,,1804.0,33580.0,,
12.697703139842407,DOMAIN_IP,GATEWAY_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,TCP,60,2,ICMP_TTL,1804.0,1804.0,,0.0,
8.878809086000548,CAMERA_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,TCP,60,5,ICMP_Redirect,,,33580.0,1413.0,
14.821393166139496,GATEWAY_IP,CAM_TO_DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,TCP,54,8,TLS_Change_Cipher_Spec,1804.0,1804.0,33580.0,1413.0,
9.197534053235138,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,ICMP,60,8,ICMP_TTL,355262.0,1804.0,65535.0,,
9.325566335022739,CAMERA_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,1106,1,ICMP_Redirect,,,33580.0,0.0,
7.66026046927413,COMPUTER_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,TCP,54,4,TLS_Encrypted_Handshake_Message,,1479.0,33580.0,,
4.4296059496473825,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,1,ICMP_TTL,599.0,,26883.0,,
11.360298197942864,CAMERA_IP,DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,4,TLS_Application_Data,1804.0,1804.0,,1413.0,
10.2248651302606,CAMERA_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,DNS,60,308,TCP_DOM_ACK,1804.0,1804.0,45216.0,1413.0,
6.432808405930104,CAMERA_IP,DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,11,TCP_CAM_ACK,599.0,1804.0,33580.0,,1460.0
4.117899749892074,CAMERA_IP,DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,TCP,60,11,TCP_CAM_Duplicate_ACK,1804.0,1479.0,65535.0,1237.0,
11.930001057151154,CAMERA_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,TCP,1467,2,ICMP_Redirect,335480.0,1804.0,33580.0,0.0,
12.21585750362374,DOMAIN_IP,DOM_PORT,DOMAIN_IP,DOM_PORT,DNS,60,418,TCP_DOM_Duplicate_ACK,,1804.0,,0.0,
9.85914962920641,CAMERA_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,TCP,54,4,TCP_CAM_PSH_ACK,,,,1413.0,
10.409254659480078,COMPUTER_IP,CAM_TO_DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,TCP,331,3,TLS_Encrypted_Alert,47228.0,,33580.0,0.0,
12.058563643392654,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,CAM_TO_GATEWAY_PORT,TCP,316,11,TLS_Retransmit,1943.0,,33580.0,1413.0,
8.055806549645261,CAMERA_IP,CAM_TO_DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,8,TLS_Window_full,599.0,1804.0,65535.0,0.0,
4.471570854104777,COMPUTER_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,4,TLS_Uncaptured,,1804.0,,,
16.505760016128896,CAMERA_IP,CAM_TO_DOM_PORT,CAMERA_IP,DOM_PORT,ICMP,60,3,TCP_Window_Update,379283.0,1804.0,65535.0,0.0,
10.957900126210532,DOMAIN_IP,DOM_PORT,CAMERA_IP,DOM_PORT,TCP,54,1653,TCP_DOM_PSH_ACK,23207.0,1570.0,65535.0,0.0,
0.9854953543560534,COMPUTER_IP,DOM_PORT,DOMAIN_IP,CAM_TO_DOM_PORT,TLSv1.2,70,8,TCP_FIN,599.0,1804.0,30660.0,6.0,
4.498021764440585,CAMERA_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,4,TCP_RST,599.0,87.0,65535.0,,
